"lat","long","causalties","date","name","desc"
"31.9333","35.9333","1,348","1918","First Battle of Amman","The First Battle of Amman was fought from 27 to 31 March 1918 during the First Transjordan attack on Amman of the Sinai and Palestine Campaign of the First World War. The 60th (London) Division and the Anzac Mounted Division attacked the Ottoman garrison at Amman deep in enemy occupied territory, 48 kilometres (30 mi) from their front line, after capturing Es Salt and Shunet Nimrin. The Egyptian Expeditionary Force (EEF) was successfully counterattacked by Ottoman Empire forces forcing them to retreat back to the bridgeheads captured on the Jordan River. Following the victories at the Third Battle of Gaza and the Battle of Beersheba, the EEF had pursued the retreating Ottoman armies, fighting successful battles at Mughar Ridge in November and capturing Jerusalem in December. During the winter of 1917/1918 these considerable territorial gains were consolidated and the front line established. In February 1918 the front line was pushed eastwards by the EEF when the right flank of the Jaffa to Jerusalem line was extended by the capture of land from the east of Jerusalem stretching down into the Jordan Valley to capture Jericho. In early March the front line from the Mediterranean to Abu Tellul in the Judean Hills, was pushed north during the action of Tell 'Asur. These two adjustments to the front line were necessary precursors, to advances by Allenby's EEF across the Jordan River and into the hills of Moab to Es Salt and Amman. The Passage of the Jordan was effected by a British Empire force of Australian and British swimmers, crossing the fast-flowing river while under fire. Pontoon bridges were quickly constructed and the infantry and mounted troops crossed the river to establish bridgeheads on the eastern bank, before advancing up to and across the high country; the infantry moving along the main road with the mounted columns riding on both flanks. They were to cut the railway line to the north and south of Amman by destroying long sections of the Hejaz Railway, including bridges and a viaduct. Amman was strongly defended by the Fourth Army garrison which was further strengthened by the arrival of reinforcements. British Empire infantry and artillery reinforcements from Es Salt strengthened the 181st Brigade and the Anzac Mounted Division's attacking force travelling across difficult and unfriendly terrain. Although the combined force of infantry and mounted troops made determined attacks on Amman over several days, the strength of defence and threats to lines of communication forced a retreat back to the Jordan Valley. The only territorial gains following the offensive were the establishment of bridgeheads on the eastern side of the river at Ghoraniyeh and Makhadet Hajlah."
"31.4893","34.4737","512 missing, 2,932 wounded, 523 killed","1917","First Battle of Gaza","The First Battle of Gaza was fought on 26 March 1917 during the first attempt by the Egyptian Expeditionary Force (EEF), which was a British Empire military formation, formed on 10 March 1916 under the command of General Archibald Murray from the Mediterranean Expeditionary Force and the Force in Egypt (1914â€“15), at the beginning of the Sinai and Palestine Campaign of the First World War. Fighting took place in and around the town of Gaza on the Mediterranean coast when infantry and mounted infantry from the Desert Column, a component of the Eastern Force, attacked the town. Late in the afternoon, on the verge of capturing Gaza, the Desert Column was withdrawn due to concerns about the approaching darkness and large Ottoman reinforcements. This British defeat was followed a few weeks later by the even more emphatic defeat of the Eastern Force at the Second Battle of Gaza in April 1917. In August 1916, the EEF victory at Romani ended the possibility of land-based attacks on the Suez Canal, first threatened in February 1915 by the Ottoman Raid on the Suez Canal. In December 1916, the newly created Desert Column's victory at the Battle of Magdhaba secured the Mediterranean port of El Arish and the supply route, water pipeline & railway stretching eastwards across the Sinai Peninsula. In January 1917, the victory of the Desert Column at the Battle of Rafa completed the capture of the Sinai Peninsula and brought the EEF within striking distance of Gaza. Two months later, in March 1917, Gaza was attacked by Eastern Force infantry from the 52nd (Lowland) Division reinforced by an infantry brigade. This attack was protected from the threat of Ottoman reinforcements by the Anzac Mounted Division and a screen from the Imperial Mounted Division. The infantry attack from the south and southeast on the Ottoman garrison in and around Gaza was strongly resisted. While the Imperial Mounted Division continued to hold off threatening Ottoman reinforcements, the Anzac Mounted Division attacked Gaza from the north. They succeeded in entering the town from the north, while a joint infantry & mounted infantry attack on captured the position. However, the lateness of the hour, the determination of the Ottoman defenders, and the threat from the large Ottoman reinforcements approaching from the north & north east resulted in the decision by the Eastern Force to retreat. It has been suggested that this move snatched defeat from the jaws of victory."
"31.9333","35.9333","1,010 wounded, 123 missing, 215 dead","1918","First Transjordan attack/First Battle of the Jordan","The First Transjordan attack on Amman (known to the British as the First Attack on Amman) and to their enemy as the First Battle of the Jordan took place between 21 March and 2 April 1918, as a consequence of the successful Battle of Tell 'Asur which occurred after the Capture of Jericho in February and the Occupation of the Jordan Valley began, during the Sinai and Palestine Campaign of World War I. During the First Transjordan attack large incursions into Ottoman territory occurred. Firstly the Passage of the Jordan River, was successfully captured between 21 and 23 March, followed by the first occupation of Es Salt in the hills of Moab between 24 and 25 March. The First Battle of Amman took place between 27 and 31 March when the Anzac Mounted Division and the Imperial Camel Corps Brigade (fighting dismounted as infantry) were reinforced by two battalions of 181st Brigade followed by a second two battalions from the 180th Brigade (60th London Division) and artillery. The Fourth Army headquarters located in Amman was strongly garrisoned and during the battle received reinforcements on the Hejaz railway, the strength of which eventually forced the attacking force to retire back to the Jordan Valley between 31 March and 2 April. The Jordan Valley would continue to be occupied by the Egyptian Expeditionary Force (EEF) through the summer until the middle of September 1918 when the Battle of Megiddo began. During the winter of 1917/1918, the considerable territorial gains by the EEF as a consequence of victories at the Battle of Mughar Ridge in November and the Battle of Jerusalem in December, from the Gazaâ€“Beersheba line to the Jaffaâ€“Jerusalem line, were consolidated. The front line was adjusted in February 1918 when the right flank of the Jaffaâ€“Jerusalem line was secured by the capture of land to the east of Jerusalem and down into the Jordan Valley to Jericho and the Dead Sea. The Capture of Jericho was also a necessary precursor, along with the action of Tell 'Asur, and advances by Allenby's force across the Jordan River and into the hills of Moab towards Es Salt and Amman. In March, after several unsuccessful attempts by a British Empire force of Australian, British and New Zealand swimmers, the first Transjordan attack began with the passage of the Jordan River. The swimmers eventually got lines across the fast-flowing river while under fire from Ottoman forces on the east bank, and pontoon bridges were quickly constructed so that infantry and New Zealand mounted troops could cross the river to attack Ottoman defenders on the east bank where a bridgehead was eventually established. Subsequently, John Shea's force of infantry and mounted troops crossed the river and advanced eastwards across the high country; the central column of infantry moving along the main road quickly captured the Ottoman position at Shunet Nimrin on rising ground from the Jordan Valley and the town of Es Salt high in the hills. Meanwhile, the mounted columns continued marching to the north and south of the infantry column on to Amman 30 miles (48 km) east of Jericho on the high plateau. Their objective was to effectively cut the main supply line to the north and south of Amman by destroying long sections of the Hejaz Railway, including tunnels and a viaduct over which the railway travelled near the town. Amman was strongly defended by the Ottoman Army and the blown up sections of the railway were quickly replaced to allow reinforcements to continue to arrive and strengthen the defenders. British Empire infantry and artillery reinforcements were also sent forward from Es Salt, both of which took considerable time to cover the difficult and unfriendly terrain. Although the combined force of infantry and mounted troops made a determined attack on Amman, Shea was forced to retreat to the Jordan Valley from both Amman and Es Salt when it became clear the defenders were too strong, making it extremely difficult, if not impossible to achieve the operation's objective. The only territorial gains following the offensive were the establishment of bridgeheads on the eastern side of the river."
"30.467","33.78","1 wounded","1917","Raid on Bir el Hassana","The Raid on Bir el Hassana (Hasna) occurred in the Sinai Peninsula in February 1917, during World War I. It was a minor action between an augmented battalion of the Imperial Camel Corps on the one side and a score of Turkish troops plus some armed Bedouin on the other. The raid occasioned the first aeromedical evacuation in the British Army. The raid was the third of three actions fought by British forces seeking to recapture the Sinai Peninsula during the Sinai and Palestine Campaign of World War I. Egyptian Expeditionary Force (EEF) cavalry and camelry traveled into the centre of the Sinai Peninsula to attack and push the last Turkish garrisons back into Palestine."
"29.9","33.75","none","1917","Raid on Nekhl","The Raid on Nekhl (February 1917) was the second of three battles by British forces to recapture the Sinai Peninsula during the Sinai and Palestine Campaign of World War I. Egyptian Expeditionary Force (EEF) mounted forces travelled into the centre of the Sinai Peninsula to attack and push the last Ottoman Army garrisons back into Palestine. Nekhl had been a regional centre for British administration until the beginning of the war when Ottoman Empire forces invaded the area. During the Raid on the Suez Canal in February 1915 part of the attacking force had moved through Nekhl. By February 1917 the Ottoman garrisons in the region were well behind the EEF front line. As the occupation of Southern Palestine began these isolated forces were attacked and pushed back into Ottoman Palestine."
"31.4893","34.4737","2,696","1917","Third Battle of Gaza","The Third Battle of Gaza was fought on the night of 1â€“2 November 1917 between British and Ottoman forces during the Sinai and Palestine Campaign of World War I and came after the British Egyptian Expeditionary Force (EEF) victory at the Battle of Beersheba had ended the Stalemate in Southern Palestine. The fighting occurred at the beginning of the Southern Palestine Offensive, and, together with attacks on Hareira and Sheria on 6â€“7 November and the continuing Battle of Tel el Khuweilfe, which had been launched by General Edmund Allenby on 1 November, it eventually broke the Gaza-to-Beersheba line defended by the Yildirim Army Group. Despite having held this line since March 1917, the Ottoman Army was forced to evacuate Gaza and Tel el Khuweilfe during the night of 6â€“7 November. Only Sheria held out for most of the 7 November before it too was captured. Following British defeats at the First and Second battles of Gaza in March and April 1917, Lieutenant General Philip Chetwode commanding the EEF's Eastern Force and Kress von Kressenstein's Ottoman Empire force had each adopted a defensive posture and a stalemate had developed in Southern Palestine. Entrenched defences approximately on the lines held at the end of the second battle were strengthened, and both sides undertook regular mounted reconnaissances into the open eastern flank. In late June, Allenby replaced General Archibald Murray as commander of the EEF, which he quickly reorganised. At about the same time, the Ottoman Fourth Army was also restructured. As the stalemate continued in terrible conditions through the summer, reinforcements began to arrive to replace the large number of casualties suffered by the EEF during the previous fighting for Gaza, while several additional divisions also arrived. The Ottoman defenders were also reinforced at this time, and both sides carried out training while manning the front lines and monitoring the open eastern flank. By mid-October, as the Battle of Passchendaele continued on the Western Front, the last of the British reinforcements arrived as Allenby's preparations to commence a campaign of manoeuvre neared completion. Prior to the Second Battle of Gaza, the town had been developed into a strong modern fortress, with entrenchments, wire entanglements and a glacis on its south and southâ€“eastern edges. A series of field works, mutually supported by artillery, machine guns and rifles, extended from Gaza eastwards to within 4 miles (6.4 km) of Beersheba. Beginning on 27 October, the EEF began a heavy and almost continuous bombardment of Gaza. During this time, the EEF's XXI Corps, holding the Gaza section of the line, had been mostly passive until the night of 1/2 November, when a series of determined night-time assaults were mounted against the Gaza defences. Yet these attacks were only partially successful due to the strength of the garrison. The bombardment of Gaza intensified on 6 November and during the night of 6/7 November successful attacks were launched on several trench systems. On the morning of 7 November, Gaza was found to have been evacuated during the night. The Gaza to Beersheba line subsequently collapsed and the Ottoman Seventh and Eighth Armies were forced into retreat. Following several battles during the pursuit, the EEF captured Jerusalem on 9 December 1917."
"39.9806","26.2369","786","1915","Landing at Kumkale","The Battle of Kumkale was a World War I battle fought between Ottoman and French forces. It was a part of the Gallipoli Campaign fought on the Anatolian (Asian) part of the Dardanelles Strait as a diversion from the main landings on the Gallipoli peninsula (European side of the strait). Kumkale is the name of a village which now is a part of Troy national park."
"40.2303","26.2872","2,277","1915","Battle of Lone Pine","The Battle of Lone Pine (also known as the Battle of KanlÄ± SÄ±rt) was fought between Australian and New Zealand Army Corps (ANZAC) and Ottoman Empire forces during the Gallipoli Campaign of the First World War, between 6 and 10 August 1915. The battle was part of a diversionary attack to draw Ottoman attention away from the main assaults being conducted by British, Indian and New Zealand troops around Sari Bair, Chunuk Bair and Hill 971, which became known as the August Offensive. At Lone Pine, the assaulting force, initially consisting of the Australian 1st Brigade, managed to capture the main trench line from the two Ottoman battalions that were defending the position in the first few hours of the fighting on 6 August. Over the next three days, the fighting continued as the Ottomans brought up reinforcements and launched numerous counterattacks in an attempt to recapture the ground they had lost. As the counterattacks intensified the ANZACs brought up two fresh battalions to reinforce their newly gained line. Finally, on 9 August the Ottomans called off any further attempts and by 10 August offensive action ceased, leaving the Allies in control of the position. Nevertheless, despite the Australian victory, the wider August Offensive of which the attack had been a part failed and a situation of stalemate developed around Lone Pine which lasted until the end of the campaign in December 1915 when Allied troops were evacuated from the peninsula."
"40.2461","26.2778","unknown","1915","Battle of Sari Bair","The Battle of Sari Bair (Turkish: SarÄ± BayÄ±r HarekÃ¢tÄ±), also known as the August Offensive (AÄŸustos TaarruzlarÄ±), represented the final attempt made by the British in August 1915 to seize control of the Gallipoli peninsula from the Ottoman Empire during the First World War. At the time of the battle, the Gallipoli Campaign had raged on two fronts â€“ Anzac and Helles â€“ for three months since the Allied land invasion of 25 April 1915. With the Anzac front locked in a tense stalemate, the Allies had attempted to carry the offensive on the Helles battlefield â€“ at enormous cost and for little gain. In August, the British command proposed a new operation to reinvigorate the campaign by capturing the Sari Bair ridge, the high ground that dominated the middle of the Gallipoli peninsula above the Anzac landing. The main operation started on 6 August with a fresh landing 5 miles (8.0 km) north of Anzac at Suvla Bay in conjunction with the Australian and New Zealand Army Corps. The Allies mounted an attack north into the rugged country alongside the Sari Bair range with the aim of capturing the high ground and linking with the Suvla landing. At Helles, the British and French were now to remain largely on the defensive."
"40.2414","26.2884","372 killed and wounded","1915","Battle of the Nek","The Battle of the Nek (Turkish: KÄ±lÄ±Ã§bayÄ±r Muharebesi) was a minor battle that took place on 7 August 1915, during the Gallipoli campaign of World War I. The Nek was a narrow stretch of ridge on the Gallipoli Peninsula. The name derives from the Afrikaans word for a mountain pass but the terrain itself was a perfect bottleneck and easy to defend, as had been proven during an Ottoman attack in June. It connected Australian and New Zealand trenches on the ridge known as Russell's Top to the knoll called Baby 700 on which the Ottoman defenders were entrenched. The campaign on the Gallipoli Peninsula had begun in April 1915, but over the following months had developed into a stalemate. In an effort to break the deadlock, the British and their allies launched an offensive to capture the Sari Bair range. As part of this effort, a feint attack by Australian troops was planned at the Nek to support New Zealand troops assaulting Chunuk Bair. Early on 7 August 1915, two regiments of the Australian 3rd Light Horse Brigade, one of the formations under the command of Major General Alexander Godley for the offensive, mounted a futile bayonet attack on the Ottoman trenches on Baby 700. Due to poor co-ordination and inflexible decision making, the Australians suffered heavy casualties for no gain. A total of 600 Australians took part in the assault, assaulting in four waves; 372 were killed or wounded. Ottoman casualties were negligible."
"40.2461","26.2778","~ 1,000","1915","Battle for Baby 700","The battle for Baby 700 (2/3 May 1915), was an engagement fought during the Gallipoli Campaign of the First World War, between the forces of the British Empire and the Ottoman Turkish Empire. On 25 April 1915, the Australian and New Zealand Army Corps (ANZAC), conducted an amphibious landing on the Gallipoli Peninsula. The landing at Anzac Cove was supposed to capture Baby 700, on the third ridge from the Aegean coast on the first day, but Turkish opposition being stronger than expected foiled their plans and they were forced to form a defensive perimeter on the second ridge. Having successfully defended against a Turkish counter-attack on 27 April, they realised it would strengthen their position if they captured Baby 700. The operation was given to the New Zealand and Australian Division, their then strongest formation, supported by the 1st Royal Naval Brigade. The attack proved a costly failure for the British Empire forces, after the New Zealand troops on the left flank were delayed, resulting in the main assault by the Australians becoming pinned down. A British force was brought up to help reinforce the position, but ultimately they too were pushed back, leaving a single Australian battalion alone in the forward position. This battalion was subsequently withdrawn under darkness on the evening of 3 May, and the Turks regained the position. For several months a period of stalemate ensued. This lasted until August 1915, when, in conjunction with the Landing at Suvla, the area was attacked again. This time it met with limited success, but the deception raids notably at The Nek and Lone Pine resulted in severe casualties."
"40.2532","26.2853","109 wounded, 42 dead","1915","Battle for No.3 Post","The battle for No.3 Post (28â€“30 May 1915) was fought during the Gallipoli Campaign in the First World War, between the forces of the New Zealand Mounted Rifles Brigade and the Turkish 19th Division. The New Zealand Mounted Rifles Brigade was responsible for the defence of the northern perimeter of the ANZAC beach-head, holding a sector from the position known as Walker's Top down the ridge line to the sea. Part of this defence line was formed by No.1 and No.2 Posts, isolated positions in the far north that could only be approached in safety during the hours of darkness. Near the end of May 1915, the Turks started constructing a new position just inland from No.2 Post, that if left to be completed would cause problems for the New Zealanders. Therefore, it was decided to assault and capture the post. After the position was captured, it was named No.3 Post, and the New Zealanders settled in and attempted to improve its defences. The same night, the Turks counter-attacked. Surrounded and cut off from the rest of the brigade, running short of ammunition and supplies, the defending 9th (Wellington East Coast) Squadron held out for twenty-eight hours until relieved, and beat off several attempts to break through their lines. When the squadron was eventually relieved it was decided the post was untenable, and it was abandoned the same night. The New Zealand Mounted Brigade's casualties during the battle were forty-two dead and 109 wounded. The exact number of Turkish casualties is not known but was around two hundred men. The New Zealand brigade went on to fight in the Battle of Chunuk Bair and the Battle of Hill 60, and was then evacuated from the peninsula before the campaign ended in December 1915."
"40.252","26.3085","12,000â€“13,000","1915","Battle of Chunuk Bair","The Battle of Chunuk Bair (Turkish: Conk BayÄ±rÄ± Muharebesi) was a World War I battle fought between the Ottoman defenders and troops of the British Empire over control of the peak in August 1915. The capture of Chunuk Bair, (Turkish: Ã‡anak BayÄ±r Basin Slope, now Conk BayÄ±rÄ±), the secondary peak of the Sari Bair range, was one of the two objectives of the Battle of Sari Bair. British units that reached the summit of Chunuk Bair early on 8 August 1915 to engage the Turks were the Wellington Battalion of the New Zealand and Australian Division, 7th (Service) Battalion, Gloucestershire Regiment; and 8th (Service) Battalion, Welch Regiment, both of the 13th (Western) Division. The troops were reinforced in the afternoon by two squads of the Auckland Mounted Rifles Regiment, also part of the New Zealand and Australian Division. The first troops on the summit were severely depleted by Ottoman return fire and were relieved at 10:30 pm on 8 August by the Otago Battalion (NZ), and the Wellington Mounted Rifles Regiment, New Zealand and Australian Division. The New Zealand troops were relieved by 8:00 pm on 9 August by the 6th Battalion, South Lancashire Regiment, and 5th Battalion, Wiltshire Regiment, who were massacred and driven off the summit in the early morning of 10 August, by an Ottoman counter-attack led by Mustafa Kemal. The British August Offensive at Anzac Cove and Suvla was an attempt to try to break the stalemate that the Gallipoli Campaign had become. The capture of Chunuk Bair was the only success for the Allies of the campaign but it was fleeting as the position proved untenable. The Ottomans recaptured the peak for good a few days later."
"40.0783","26.1886","3,800","1915","Battle of Gully Ravine","The Battle of Gully Ravine (ZÄ±ÄŸÄ±ndere) was a World War I battle fought at Cape Helles on the Gallipoli peninsula. By June 1915 all thoughts the Allies had of a swift decisive victory over the Ottoman Empire had vanished. The preceding Third Battle of Krithia and the attack at Gully Ravine had limited objectives and had much in common with the trench warfare prevailing on the Western Front. Unlike previous Allied attacks at Helles, the Gully Ravine action was largely successful at achieving its objectives though at a typically high cost in casualties."
"40.2726","26.2931","1,100","1915","Battle of Hill 60","The Battle of Hill 60 was the last major assault of the Gallipoli Campaign. It was launched on 21 August 1915 to coincide with the attack on Scimitar Hill made from the Suvla front by Major-General H. de B. De Lisle's British IX Corps, Frederick Stopford having been replaced in the few days previous. Hill 60 was a low knoll at the northern end of the Sari Bair range which dominated the Suvla landing. Capturing this hill along with Scimitar Hill would have allowed the Anzac and Suvla landings to be securely linked. Two major attacks were made by Allied forces, the first on 21 August and the second on 27 August. The first assault resulted in limited gains around the lower parts of the hill, but the Ottoman defenders managed to hold the heights even after the attack was continued by a fresh Australian battalion on 22 August. Reinforcements were committed, but nevertheless the second major assault on 27 August fared similarly, and although fighting around the summit continued over the course of three days, at the end of the battle the Ottoman forces remained in possession of the summit."
"40.2461","26.2778","4 taken prisoner, ~2,000 wounded, ~900 dead","1915","Landing at Anzac Cove","(Not to be confused with Landing at Suvla Bay.) The landing at Anzac Cove on Sunday, 25 April 1915, also known as the landing at Gaba Tepe and, to the Turks, as the ArÄ±burnu Battle, was part of the amphibious invasion of the Gallipoli Peninsula by the forces of the British Empire, which began the land phase of the Gallipoli Campaign of the First World War. The assault troops, mostly from the Australian and New Zealand Army Corps (ANZAC), landed at night on the western (Aegean Sea) side of the peninsula. They were put ashore one mile (1.6 km) north of their intended landing beach. In the darkness, the assault formations became mixed up, but the troops gradually made their way inland, under increasing opposition from the Ottoman Turkish defenders. Not long after coming ashore, the ANZAC plans were discarded, and the companies and battalions were thrown into battle piecemeal and received mixed orders. Some advanced to their designated objectives, while others were diverted to other areas and ordered to dig in along defensive ridge lines. Although they failed to achieve their objectives, by nightfall the ANZACs had formed a beachhead, albeit much smaller than intended. In some places, they were clinging onto cliff faces with no organised defence system. Their precarious position convinced both divisional commanders to ask for an evacuation, but after taking advice from the Royal Navy about how practicable that would be, the army commander decided they would stay. The exact number of the day's casualties is not known. The ANZACs had landed two divisions, but over two thousand of their men had been killed or wounded, together with at least a similar number of Turkish casualties. Since 1916, the anniversary of the landings on 25 April has been commemorated as Anzac Day, becoming one of the most important commemorative dates for Australia and New Zealand. The anniversary is also commemorated in Turkey and the United Kingdom."
"40.3053","26.2283","21,500","1915","Landing at Suvla Bay","The landing at Suvla Bay was an amphibious landing made at Suvla on the Aegean coast of the Gallipoli peninsula in the Ottoman Empire as part of the August Offensive, the final British attempt to break the deadlock of the Battle of Gallipoli. The landing, which commenced on the night of 6 August 1915, was intended to support a breakout from the ANZAC sector, five miles (8 km) to the south. Although initially successful, against only light opposition, the landing at Suvla was mismanaged from the outset and quickly reached the same stalemate conditions that prevailed on the Anzac and Helles fronts. On 15 August, after a week of indecision and inactivity, the British commander at Suvla, Lieutenant-General Sir Frederick Stopford, was dismissed. His performance in command is often considered one of the most incompetent feats of generalship of the First World War."
"21.17","41.6","All equipment captured, All save for 157 regulars","1924","Battle of Turubah","The Battle of Turubah was fought on May 26, 1924. It was fought between the forces of Hussein bin Ali, under the command of his son Abdullah bin Al-Hussein, and forces under the command of Abdulaziz bin Abdul Rahman Al Saud. It was a larger part of the Hejaz-Nejd War, as well as the Al-Khurma dispute. The battle resulted in the end of Hussein's hopes to expand into the Arabian peninsula, as well as opening the way for Ibn Saud to fortify his own control over the region, which in turn would eventually lead to the creation of Saudi Arabia."
"21.17","41.6","All equipment captured, All save for 157 regulars","1924","Battle of Turubah","The Battle of Turubah was fought on May 26, 1924. It was fought between the forces of Hussein bin Ali, under the command of his son Abdullah bin Al-Hussein, and forces under the command of Abdulaziz bin Abdul Rahman Al Saud. It was a larger part of the Hejaz-Nejd War, as well as the Al-Khurma dispute. The battle resulted in the end of Hussein's hopes to expand into the Arabian peninsula, as well as opening the way for Ibn Saud to fortify his own control over the region, which in turn would eventually lead to the creation of Saudi Arabia."
"30.89","34.02","22 dead, 124 wounded","1916","Battle of Magdhaba","The Battle of Magdhaba took place on 23 December 1916 during the Defence of Egypt section of the Sinai and Palestine Campaign in the First World War. The attack by the Anzac Mounted Division took place against an entrenched Ottoman Army garrison to the south and east of Bir Lahfan in the Sinai desert, some 18â€“25 miles (29â€“40 km) inland from the Mediterranean coast. This Egyptian Expeditionary Force (EEF) victory against the Ottoman Empire garrison also secured the town of El Arish after the Ottoman garrison withdrew. In August 1916, a combined Ottoman and German Empire army had been forced to retreat to Bir el Abd, after the British victory in the Battle of Romani. During the following three months the defeated force retired further eastwards to El Arish, while the captured territory stretching from the Suez Canal was consolidated and garrisoned by the EEF. Patrols and reconnaissances were carried out by British forces, to protect the continuing construction of the railway and water pipeline and to deny passage across the Sinai desert to the Ottoman forces by destroying water cisterns and wells. By December 1916, construction of the infrastructure and supply lines had sufficiently progressed to enable the British advance to recommence, during the evening of 20 December. By the following morning a mounted force had reached El Arish to find it abandoned. An Ottoman Army garrison in a strong defensive position was located at Magdhaba, some 18â€“30 miles (29â€“48 km) inland to the south east, on the Wadi el Arish. After a second night march by the Anzac Mounted Division (Australian and New Zealand Mounted Division), the attack on Magdhaba was launched by Australian, British and New Zealand troops against well-entrenched Ottoman forces defending a series of six redoubts. During the day's fierce fighting, the mounted infantry tactics of riding as close to the front line as possible and then dismounting to make their attack with the bayonet supported by artillery and machine guns prevailed, assisted by aircraft reconnaissances. All of the well-camouflaged redoubts were eventually located and captured and the Ottoman defenders surrendered in the late afternoon."
"32.4","34.883","4,179 wounded, 382 missing, 782 killed","1918","Battle of Megiddo","The Battle of Megiddo (Turkish: Megiddo Muharebesi), also known in Turkish as the Nablus Hezimeti (Rout of Nablus) or the Nablus YarmasÄ± (Breakthrough at Nablus), was fought between 19 and 25 September 1918, on the Plain of Sharon, in front of Tulkarm, Tabsor and Arara in the Judean Hills as well as on the Esdralon Plain at Nazareth, Afulah, Beisan, Jenin and Samakh. Its name, which has been described as perhaps misleading since very limited fighting took place near Tel Megiddo, was chosen by Allenby for its biblical and symbolic resonance. The battle was the final Allied offensive of the Sinai and Palestine Campaign of the First World War. The contending forces were the Allied Egyptian Expeditionary Force, of three corps including one of mounted troops, and the Ottoman Yildirim Army Group which numbered three armies, each the strength of barely an Allied corps. The series of battles took place in what was then the central and northern parts of Ottoman Palestine and parts of present-day Israel, Syria and Jordan. After forces of the Arab Revolt attacked the Ottoman lines of communication, distracting the Ottomans, British and Indian infantry divisions attacked and broke through the Ottoman defensive lines in the sector adjacent to the coast in the set-piece Battle of Sharon. The Desert Mounted Corps rode through the breach and almost encircled the Ottoman Seventh and Eighth armies still fighting in the Judean Hills. The subsidiary Battle of Nablus was fought virtually simultaneously in the Judean Hills in front of Nablus and at crossings of the Jordan River. The Ottoman Fourth Army was subsequently attacked in the Hills of Moab at Es Salt and Amman. These battles resulted in many tens of thousands of prisoners and many miles of territory being captured by the Allies. Following the battles, Daraa was captured on 27 September, Damascus on 1 October and operations at Haritan, north of Aleppo, were still in progress when the Armistice of Mudros was signed ending hostilities between the Allies and Ottomans. The operations of General Edmund Allenby, the British commander of the Egyptian Expeditionary Force, achieved decisive results at comparatively little cost, in contrast to many offensives during the First World War. Allenby achieved this through the use of creeping barrages to cover set-piece infantry attacks to break a state of trench warfare and then use his mobile forces (cavalry, armoured cars and aircraft) to encircle the Ottoman armies' positions in the Judean Hills, cutting off their lines of retreat. The irregular forces of the Arab Revolt also played a part in this victory."
"31.265","34.235","415 wounded, 71 killed,","1917","Battle of Rafa","The Battle of Rafa, also known as the Action of Rafah, fought on 9 January 1917, was the third and final battle to complete the recapture of the Sinai Peninsula by British forces during the Sinai and Palestine campaign of the First World War. The Desert Column of the Egyptian Expeditionary Force (EEF) attacked an entrenched Ottoman Army garrison at El Magruntein to the south of Rafah, close to the frontier between the Sultanate of Egypt and the Ottoman Empire, to the north and east of Sheikh Zowaiid. The attack marked the beginning of fighting in the Ottoman territory of Palestine. After the British Empire victories at the Battle of Romani in August 1916 and the Battle of Magdhaba in December, the Ottoman Army had been forced back to the southern edge of Palestine as the EEF pushed eastwards supported by extended lines of communication. This advance depended on the construction of a railway and a water pipeline. With the railway reaching El Arish on 4 January 1917, an attack on Rafa by the newly-formed Desert Column became possible. During the day-long assault, the Ottoman garrison defended El Magruntein's series of fortified redoubts and trenches on rising ground surrounded by flat grassland. They were eventually encircled by Australian Light Horsemen, New Zealand mounted riflemen, mounted yeomanry, cameliers and armoured cars. In the late afternoon, the New Zealand Mounted Rifles Brigade captured the central redoubt and the remaining defences were occupied shortly afterwards."
